MLBAM,First,Last,Bats,Throws,M,D,Y
115649,Jimmy,Haynes,R,R,9,5,1972
450646,Matthew,Mallory,R,R,03,04,1985
134003,Scott,Elarton,R,R,2,23,1976
477237,Steve,Garrison,B,L,9,12,1986
470516,Luis,Durango,B,R,4,23,1986
282905,Andy,Tracy,L,R,12,11,1973
284573,Ryan,Christianson,R,R,4,21,1981
470513,Nelson,Portillo,R,R,9,08,1985
470512,Yojairo,Lopez,R,R,6,18,1985
123839,Pete,Walker,R,R,4,08,1969
470510,Wiliam,Ramirez,R,R,7,08,1985
471178,Jose,Ortegano,L,L,8,05,1987
471179,Juan,Beltran,R,R,6,26,1986
471172,Eduard,Serrano,R,R,6,2,1985
471173,Enderson,Paredes,R,R,8,23,1986
571955,Bret,Montgomery,R,R,08,06,1985
471176,Emilio,Ontiveros,R,R,1,02,1985
471177,Wilfredo,Perez,L,L,8,12,1984
471174,Luis,Vasquez,R,R,04,03,1986
571950,John,Mincone,L,L,07,23,1989
474523,John,Tolisano,B,R,10,07,1988
434498,Jon,Weber,L,L,1,20,1978
474521,Shawn,Tolleson,R,R,01,19,1988
425766,James,Loney,L,L,5,07,1984
451089,Shane,Peterson,L,L,02,11,1988
453698,Josh,Hollingsworth,R,R,6,28,1980
502723,Jeffery,Voyles,R,R,11,29,1983
502720,Lance,Durham,L,R,02,20,1988
502721,Timothy,Haines,B,R,5,19,1985
502726,Ryan,Lipkin,R,R,10,08,1987
502727,Nathan,Bunton,R,R,6,01,1984
463691,Jose,Dilone,R,R,9,12,1984
542554,Edward,Almonte,R,R,01,12,1990
543409,Michael,Kohn,R,R,06,26,1986
132787,Dave,Berg,R,R,9,03,1970
132785,Brian,Meadows,R,R,11,21,1975
450803,Curtis,Ledbetter,R,R,12,26,1981
542499,Samuel,Carmona,R,R,02,08,1991
488763,Armando,Carrasco,R,R,7,01,1985
150426,Mark,Mulder,L,L,8,05,1977
542495,Raul,Gomez,L,R,02,23,1989
542496,Ruddy,Moreta,R,R,07,28,1987
542497,Hector,Osuna,B,R,10,17,1990
542490,Jose,Montecino,B,R,07,31,1990
542491,Luis,Liria,B,R,01,15,1990
542492,Enlly,Morales,R,R,09,13,1989
542493,Raymundo,Montero,R,R,09,20,1989
490455,Kyle,Tabeek,R,R,8,2,1983
519229,Seth,Rosin,R,R,11,02,1988
453341,Joshua,Lansford,R,R,7,31,1984
519226,Kenneth,Roque,L,R,09,20,1989
473990,Ryan,Stadanlick,R,R,8,03,1984
519224,Jonathan,Roof,R,R,01,23,1989
453345,Gregory,Moviel,L,L,12,19,1984
453344,Brandon,Morrow,R,R,7,26,1984
519221,Daniel,Rohlfing,R,R,02,12,1989
519220,Jake,Rogers,R,R,03,16,1984
444510,Mark,O'Sullivan,R,R,10,24,1978
444511,Brent,Del Chiaro,R,R,6,26,1979
444514,Nathan,Panther,L,L,7,12,1981
444515,Shaun,Larkin,L,R,9,07,1979
444518,Chris,Demaria,B,R,9,28,1980
444519,Aaron,Peel,R,R,2,08,1983
455951,Peter,Ciofrone,L,R,9,28,1983
504379,Alvaro,Garcia,R,R,6,15,1986
504378,Miguel,Vargas,R,R,6,20,1986
457424,Kyle,Geiger,R,R,5,08,1982
504372,Ferdin,Tejada,R,R,09,15,1982
504370,Alan,Cabrera,R,R,3,09,1987
504377,Erickson,Feliz,R,R,3,06,1988
504376,Jairo,De La Cruz,R,R,7,15,1987
504375,Cristian,Zapata,R,R,11,23,1988
504374,Emmanuel,Solis,R,R,6,29,1989
519322,Drew,Storen,B,R,08,01,1987
519320,David,Stewart,R,R,11,23,1988
519321,Davis,Stoneburner,R,R,01,14,1985
453208,Brian,Schroeder,L,L,11,19,1984
453209,Brian,Schultz,L,L,10,15,1984
519324,Travis,Stortz,L,L,09,27,1988
519325,Steve,Strausbaugh,R,R,11,04,1985
446602,Matthew,Bishop,R,R,6,5,1982
446603,Aaron,Breit,R,R,4,19,1986
453206,Brant,Rustich,R,R,01,23,1985
453207,Emeel,Salem,L,L,02,11,1985
446606,Parrish,Castor,L,L,9,18,1983
482002,Ivan,Cordova,R,R,06,08,1984
453203,Shane,Robinson,R,R,10,30,1984
119154,Kevin,Millwood,R,R,12,24,1974
545053,Tommy,Mendonca,L,R,04,12,1988
475694,Chadd,Hartman,L,R,11,09,1986
545059,Bryan,Rembisz,R,R,08,16,1985
545058,Steve,Goins,R,R,08,29,1986
541746,Rafael,Castro,R,R,08,08,1991
574631,William,Alvino,R,R,09,02,1987
574630,Pedro,Lora,L,L,08,11,1988
574633,Gregory,Arias,R,R,07,21,1992
574632,Michael,Manus,L,L,08,25,1986
574634,Moisses,Ramirez,R,R,03,08,1990
459939,Mitchell,Boggs,R,R,2,15,1984
571571,Justin,Collop,R,R,05,30,1988
571573,Brody,Colvin,R,R,08,14,1990
117420,Tim,Laker,R,R,11,27,1969
571577,Scott,Copeland,R,R,12,15,1987
571576,Patrick,Cooper,R,R,08,25,1989
571579,Edgar,Corcino,B,R,06,07,1992
571578,Patrick,Corbin,L,L,07,19,1989
576708,Erick,Gonzalez,R,R,05,04,1991
465708,Jose,Ortiz,R,R,11,17,1983
150299,Mike,Mahoney,R,R,12,05,1972
150298,Fernando,Lunar,R,R,5,25,1977
430641,Blaine,Boyer,R,R,7,11,1981
430640,Tony,Pena,R,R,3,23,1981
430647,Corey,Smith,R,R,4,15,1982
430646,Jake,Woods,L,L,9,03,1981
430645,Tim,Bittner,L,L,6,09,1980
500279,Jonathan,Vargas,L,L,5,29,1989
150291,Mike,Venafro,L,L,8,02,1973
150290,Rob,Sasser,R,R,3,09,1975
430649,Ivan,Ochoa,R,R,12,16,1982
430648,Mariano,Gomez,L,L,9,12,1982
435459,George,Kottaras,L,R,5,16,1983
435458,Travis,Chick,R,R,6,10,1984
150297,Derrin,Ebert,R,L,8,21,1976
120717,Jay,Powell,R,R,1,9,1972
457777,Allen,Langdon,L,R,9,07,1986
464332,Miguel,Perez,R,R,2,19,1976
445184,Lester,Contreras,R,R,7,30,1984
464330,Victor,Hermosillo,R,R,1,13,1982
464331,Jourik,Blanco,R,R,11,02,1985
464337,Leonel,Lopez,R,R,8,12,1985
455985,David,Humen,R,R,6,11,1981
425535,Henri,Stanley,L,L,12,15,1977
455986,Mark,Saccomanno,R,R,4,30,1980
455981,Christian,Snavely,L,R,5,07,1982
425532,Jerome,Williams,R,R,12,04,1981
425531,Doug,Waechter,R,R,1,28,1981
425530,Brian,Stokes,R,R,9,07,1979
459933,Robert,Andrews,R,R,12,23,1983
425539,Hong-Chih,Kuo,L,L,7,23,1981
425538,Pedro,Liriano,R,R,10,23,1980
150035,Kyle,Farnsworth,R,R,4,14,1976
593372,Carlos,Matias,R,R,9,2,1991
150037,Ray,King,L,L,1,15,1974
593370,Ariel,Gonzalez,R,R,6,28,1990
593377,Rafael,Medina,R,R,10,24,1991
593376,Daniel,Barbuena,B,R,3,23,1993
593375,Jose,Agustin,R,R,2,4,1993
150032,Roosevelt,Brown,L,R,8,3,1975
593379,Amaury,Capellan,R,R,9,30,1992
150039,Chad,Meyers,R,R,8,08,1975
150038,Brian,McNichol,L,L,5,20,1974
116595,Jason,Johnson,R,R,10,27,1973
446263,Lucas,Duda,L,R,02,03,1986
572376,Devan,Kline,R,R,10,15,1987
445008,Simon,Klink,B,R,12,21,1981
477436,Wilfrido,Flores,R,R,12,07,1981
477431,Oscar,Fentanes,R,R,,,
477430,Hector,Estrada,R,R,,,
477433,Ignacio,Flores,R,R,11,17,1975
524448,Link,Saunders,R,R,10,12,1984
445001,Robert,Cassevah,R,R,9,11,1985
445000,Bradley,Burns,R,R,05,28,1986
445003,Johnny,Dillard,R,R,1,14,1981
469200,Adrian,Vargas,R,R,5,07,1988
445005,Brian,Hensen,L,L,8,12,1982
457050,Shea,McFeely,R,R,4,21,1984
445007,Michael,Jones,L,R,6,14,1985
445006,Craig,Johnson,L,L,4,11,1982
489428,Schuyler,Williamson,R,R,10,27,1982
453972,Trevor,Lawhorn,R,R,12,18,1982
453973,Michael,MacDonald,R,R,10,29,1981
453970,Ben,Krosschell,R,R,10,02,1985
489424,David,Williams,R,R,08,15,1984
489423,David,Williams,R,R,5,06,1985
453974,Lou,Marson,R,R,6,26,1986
489420,Taylor,Wilding,R,R,10,22,1984
592396,Tyler,Hess,R,R,08,29,1988
447641,Brett,Price,L,L,12,7,1979
464749,Ramon,Garcia,R,R,1,23,1979
464748,Miguel,Rubio,R,R,1,10,1980
592392,Brandon,Henderson,L,L,04,19,1992
570628,Arismendy,Ozoria,R,R,08,07,1990
457580,Anthony,Carter,R,R,4,04,1986
570626,Jose,Capellan,R,R,10,10,1990
570627,Jose,Ramirez,R,R,09,24,1988
570624,JR,Morillo,L,L,10,30,1991
570625,Moises,Tamarez,R,R,03,06,1993
464747,Rigoberto,Loya,R,R,12,08,1979
542654,Yefry,Castillo,R,R,4,22,1990
570620,Ivan,Zavala,R,R,12,27,1986
570621,Noel,Acevedo,L,L,04,12,1990
518499,Jay,Brossman,R,R,01,17,1985
542655,Edwin,Garcia,B,R,03,01,1991
469202,Manuel,Nunez,R,R,6,17,1987
518493,Drake,Britton,L,L,05,22,1989
455967,Tony,Neal,R,R,9,12,1980
518491,Gerard,Breslin,R,R,07,24,1984
518490,Bryce,Brentz,R,R,12,30,1988
518497,Deshaun,Brooks,R,R,10,25,1984
518495,Brian,Broderick,R,R,09,01,1986
542653,Ezequiel,Rijo,R,R,09,12,1990
595023,Colin,Walsh,B,R,09,26,1989
435560,Omar,Quintanilla,L,R,10,24,1981
542650,Orlando,Caraballo,R,R,8,13,1989
499671,Raymi,Dicent,R,R,11,15,1987
150288,Ruben,Mateo,R,R,02,10,1978
572707,Stephen,Batts,R,R,02,14,1986
572706,Colin,Bates,R,R,03,10,1988
572705,Sean,Barksdale,R,R,10,18,1986
572704,Alibay,Barkley,L,R,11,16,1989
462961,Miguel,Sanfler,L,L,10,05,1984
572702,Brandon,Bantz,R,R,01,07,1987
572701,Stetson,Banks,R,R,01,14,1988
488849,Brooks,Dunn,L,L,5,06,1984
488846,Brian,Duensing,L,L,2,22,1983
488842,Nicholas,Doscher,R,R,5,20,1987
572709,Jeremiah,Bayer,R,R,12,26,1985
572708,Claudio,Bavera,L,L,06,30,1987
501639,Junior,Perez,B,R,11,01,1988
444357,Gus,Hlebovy,R,R,7,06,1982
451198,Cole,Garner,B,R,12,15,1984
444355,Joe,Gaetti,R,R,10,16,1981
444352,Josh,Murray,R,R,8,12,1984
444350,Trey,Dyson,L,L,3,11,1980
444351,Kyle,Phillips,L,R,4,03,1984
501631,Miguel,Rodriguez,R,R,2,04,1987
501630,Brandon,Ulloa,R,R,2,09,1989
451190,Thomas,Lagreid,R,R,10,24,1983
451191,Christian,Lopez,R,R,10,10,1984
451196,Marc,Lamacchia,R,R,3,27,1982
501634,Alexander,Castro,R,R,4,09,1988
501637,Junior,Martinez,R,R,4,30,1986
501636,Luis,Jose,R,R,9,26,1987
434939,Ryan,Garko,R,R,1,02,1981
434938,Javi,Herrera,R,R,1,08,1981
499906,Brent,Lacy,R,R,11,22,1982
543895,Trey,Watten,R,R,12,16,1986
501947,Orlando,Rosales,R,R,4,09,1984
450583,Zachary,Simons,L,R,5,23,1985
450580,Dustin,Richardson,L,L,1,09,1984
450585,Clegg,Snipes,R,R,03,08,1985
500766,Oscar,Figueroa,R,R,1,10,1988
544153,Victor,Capellan,R,R,07,24,1989
544152,Dwayne,Kemp,B,R,02,24,1988
544151,Greg,Bordes,R,R,06,03,1985
544150,Albert,Suarez,R,R,10,08,1989
544156,Adonys,Canelo,B,R,01,23,1989
544155,Pedro,Rodriguez,R,R,06,20,1989
544154,Justin,Mace,L,R,03,11,1986
459439,Jarrett,Grube,R,R,11,05,1981
459438,Brent,Dlugach,R,R,3,03,1983
451226,Eric,Stephenson,R,L,09,03,1982
591611,Johan,Belisario,R,R,8,13,1993
591616,Gabriel,Tenia,R,R,1,18,1993
591617,Omar,Oses,R,R,5,25,1993
591614,Daniel,Hernandez,R,R,2,11,1992
591615,Daniel,Carranza,R,R,1,25,1993
517360,Jose,Marizan,L,L,02,07,1988
517361,Elvin,Mercedes,R,R,03,02,1989
591618,Erick,Soto,R,R,9,21,1992
591619,David,Lizardo,R,R,10,22,1992
459435,Buck,Cody,L,L,6,22,1982
459434,Rene,Tosoni,L,R,07,02,1986
459437,Jordan,Devoir,R,R,8,13,1982
439890,Ricardo,Rodriguez,R,R,4,28,1981
597471,Raul,MondesiJr.,R,R,08,23,1992
448798,Taylor,Cameron,B,R,07,24,1985
543893,Richard,Wasielewski,L,L,09,23,1989
455693,Jose,Mosquera,R,R,8,24,1986
455695,Jose,De La Cruz,R,R,12,22,1982
446859,Camilo,Vazquez,L,L,10,03,1983
575088,William,Rackel,R,R,05,17,1988
446857,Kelvin,Villa,L,L,12,14,1985
441804,Matthew,Bailie,R,R,10,01,1975
446855,Travis,Minix,R,R,8,08,1977
474284,Cory,Rasmus,R,R,11,06,1987
453598,J. T.,Lafountain,B,R,10,26,1981
453594,Tod,Johnson,L,L,12,17,1984
453595,Brian,Joynt,R,R,03,14,1985
453596,Patrick,Kantakevich,R,R,08,11,1986
453597,Bradley,Key,R,R,3,14,1983
453590,Benjamin,Humphrey,R,R,04,15,1984
572921,Justin,Hilt,R,R,04,29,1988
453592,Brad,James,R,R,6,19,1984
407356,Brandon,Berger,R,R,2,21,1975
475100,Scott,Van Slyke,R,R,7,24,1986
502194,Kent,Sakamoto,R,R,11,03,1983
514981,Diego,Moreno,R,R,07,21,1986
475108,Maxwell,Sapp,L,R,2,21,1988
543557,Michael,Montgomery,L,L,07,01,1989
592600,Chace,Numata,B,R,08,14,1992
514982,Rogelios,Noris,R,R,03,12,1989
531589,Luis,Mendez,R,R,05,02,1989
533982,Joel,Weeks,L,R,11,30,1984
112102,Pedro,Castellano,R,R,3,11,1970
596875,Jake,McAloose,R,R,10,24,1987
112107,Alberto,Castillo,R,R,2,10,1970
596871,Andy,Altemus,R,R,04,12,1988
543519,James,McGraw,R,R,02,15,1985
543516,Bradley,McElroy,L,R,04,24,1986
543517,Mark,McGonigle,R,R,08,06,1985
543514,Jared,McDonald,L,R,03,01,1988
543515,Jason,McEachern,R,R,10,12,1990
543512,Justin,McClanahan,R,R,08,22,1985
543871,Jonnathan,Valdez,L,R,09,05,1990
455384,Brad,Cuthbertson,R,R,01,07,1985
543890,Jeremy,Ware,R,R,07,16,1987
115103,Todd,Greene,R,R,5,08,1971
449119,Rafael,Motooka,R,R,8,18,1982
466480,Deibinson,Romero,R,R,9,24,1986
543872,Brian,Valenzuela,L,L,10,21,1989
548320,Shaver,Hansen,B,R,12,29,1987
150369,Julio,Ramirez,R,R,8,10,1977
123660,Jason,Varitek,B,R,4,11,1972
548323,Willie,Kempf,R,R,09,30,1987
547907,Justin,Erasmus,R,R,01,22,1990
593758,Juan,Tapia,B,R,3,1,1992
541918,Dustin,Heredia,R,R,12,05,1983
452754,Andrew,Bowman,R,L,11,08,1985
595112,Bryan,Altman,R,R,08,12,1987
425841,Kris,Honel,R,R,11,07,1982
452753,Corey,Bass,R,R,2,08,1985
452752,Jacob,Barrack,R,R,5,19,1982
595118,Michael,Aviles,R,R,10,21,1989
452759,Brandon,Burgess,L,R,2,24,1983
452758,Greg,Bunn,R,R,2,03,1983
466481,Aaron,Smith,R,R,4,9,1982
593755,Jesus,Araiza,R,R,6,19,1993
434559,Dave,Gassner,R,L,12,14,1978
434558,Scott,Tyler,R,R,8,20,1982
592237,Cito,Culver,B,R,08,26,1992
593757,Julio,Medina,R,R,12,26,1990
470823,Reinaldo,Ruiz,R,R,2,4,1980
464104,Carlos,Resendez,R,R,11,26,1976
593751,Jose,Alonzo,R,R,2,24,1993
435603,Glenn,Williams,B,R,7,18,1977
445054,Bradley,Hubbert,R,R,8,24,1985
465510,Samuel,Martinez,R,R,3,22,1979
457874,Chris,Morris,B,R,7,1,1979
592604,Justin,O'Conner,R,R,03,31,1992
472451,Kyle,Nichols,R,R,3,29,1978
503461,Will,Vogl,R,R,12,10,1983
543797,Alex,Sogard,L,L,07,25,1987
212356,Terrmel,Sledge,L,L,3,18,1977
476263,Mark,Pawelek,L,L,8,18,1986
457772,Justin,King,R,R,10,06,1986
489204,Nick,Pereira,R,R,9,22,1982
291565,Eric,Byrnes,R,R,2,16,1976
596836,Ryan,Gardner,R,R,11,07,1988
446471,Christopher,Kelly,R,R,2,23,1982
446473,Billy,Boyer,B,R,3,08,1984
446475,Andrew,Hill,R,R,10,31,1984
446474,Edwin,Maysonet,R,R,10,17,1981
446477,Jamie,Merchant,R,R,3,19,1981
446476,Manuel,Landaeta,R,R,6,14,1988
446479,Matt,Pali,L,L,12,10,1980
439664,John,Lindsey,R,R,1,30,1977
407825,Matt,Guerrier,R,R,8,02,1978
407824,Edwin,Almonte,R,R,12,17,1976
407827,Ron,Calloway,L,L,9,04,1976
407826,Mitch,Wylie,R,R,1,14,1977
407821,Luis,Garcia,R,R,11,05,1978
407820,Josh,Hancock,R,R,4,11,1978
407823,Anastacio,Martinez,R,R,11,03,1978
445929,Alvin,Hayes,R,R,8,19,1983
445926,Jesse,Chavez,R,R,8,21,1983
445925,Justin,Barnes,R,R,8,21,1982
407829,Ron,Chiavacci,R,R,9,05,1977
407828,Matt,Cepicky,L,R,11,10,1977
435521,Jeremy,Harts,B,L,6,6,1980
543779,Kevin,Siegrist,L,L,07,20,1989
572148,Kyle,Smith,R,R,12,25,1987
460580,Chuck,James,L,L,11,09,1981
110682,Tony,Batista,R,R,12,09,1973
572144,Eric,Smith,R,R,10,15,1988
572147,Kyle C.,Smith,R,R,09,05,1987
572146,Justin,Smith,R,R,03,23,1988
572141,Brian,Slover,R,R,06,10,1988
572140,Tyler,Skaggs,L,L,07,13,1991
572142,Travis,Smink,L,L,04,10,1987
456575,Christopher,Dunwell,R,R,1,29,1980
435522,Neil,Walker,B,R,9,10,1985
489215,Ryan,Pressley,B,R,9,29,1986
515036,Anthony,Fonseca,R,R,02,08,1989
489740,David,Kennedy,B,R,7,10,1983
462794,Daniel,Leatherman,L,L,05,29,1976
468270,Rafael,Diaz,R,R,6,13,1981
111483,Tilson,Brito,R,R,5,28,1972
593619,Domingo,Tapia,R,R,12,16,1991
593968,Waldo,Cortes,R,R,10,3,1991
593969,Jayson,Aquino,L,L,11,22,1992
593966,Moises,Justo,R,R,5,7,1992
489210,Trevor,Pippin,L,L,12,03,1986
593616,Cesar,Barazarte,R,R,4,19,1993
593617,Maydawin,De La Cruz,L,L,7,16,1993
593962,Moises,Beltre,R,R,11,15,1990
593963,Junior,Taveras,R,R,12,28,1992
593960,Juan,Guzman,R,R,2,25,1991
593613,Eduard,Ramos,R,R,02,22,1992
110351,Andy,Ashby,R,R,7,11,1967
516421,Fabio Martinez,Mesa,R,R,10,29,1989
434117,Jeff,Bajenaru,R,R,3,21,1978
489745,Tony,Roth,R,R,10,20,1982
110359,Pedro,Astacio,R,R,11,28,1969
434440,Byron,Embry,R,R,9,05,1976
118163,Pat,Mahomes,R,R,8,09,1970
425491,Ryan,Doumit,B,R,4,03,1981
425492,Ryan,Madson,L,R,8,28,1980
516423,Wander,Alvino,R,R,02,10,1987
425494,Juan,Richardson,R,R,1,27,1979
542266,Carlos,Contreras,R,R,01,08,1991
573081,Jason,Patton,L,R,12,27,1986
425497,Nook,Logan,B,R,11,28,1979
543775,Brandon,Short,R,R,09,09,1988
573089,Daniel,Perkins,R,R,03,05,1986
446297,Jason,Schutt,R,R,12,11,1983
446291,Charles,Nolte,R,R,03,19,1986
446290,Daniel,Moskos,R,L,04,28,1986
446292,Adam,Olbrychowski,R,R,09,07,1986
457086,Brian,Whitaker,R,R,11,5,1979
502115,Donald,Walters,R,R,7,18,1986
446299,Scott,Shoemaker,R,R,9,21,1981
462130,Maximo,Souffrain,R,R,6,02,1986
462422,Mike,Dirosa,R,R,1,17,1980
462131,Denny,Montero,R,R,4,29,1988
462136,Marco,Estrada,R,R,7,05,1983
462137,Ryan,Zimmerman,R,R,9,19,1984
592709,Evan,Rutckyj,R,L,01,31,1992
452967,Luis,Cotto,R,R,7,09,1981
462134,Jang Ji,Cho,R,R,7,11,1983
593446,Nelson,Aguida,R,R,4,22,1992
493508,Dan,Cook,B,R,06,15,1986
592700,Robby,Rowland,B,R,12,15,1991
468304,Carlos,Arroyo,L,L,5,30,1981
462390,Casey,Myers,R,R,10,23,1978
493500,Nick,Arata,R,R,10,13,1986
460150,Andre,Enriquez,R,R,5,15,1984
460151,Joshua,Faiola,R,R,10,03,1983
460156,Brandon,Gomes,R,R,07,15,1984
460154,Jason,Godin,R,R,9,23,1984
460155,Adam,Gold,R,R,10,7,1983
456513,Joseph,Abellera,R,R,8,2,1985
458060,Joseph,Ayers,R,R,09,26,1986
456511,Neil,Sellers,R,R,4,03,1982
571499,Michael,Blanke,R,R,10,17,1988
456515,Jason,Appel,L,L,06,11,1986
456514,Mark,Alexander,R,R,12,06,1980
458069,Lee,Land,R,R,08,07,1984
571493,John,Bivens,L,R,01,28,1988
571490,Thomas,Berryhill,R,R,12,09,1987
571496,Shawn,Blackwell,R,R,11,15,1990
544986,Diony,Santana,L,L,01,15,1991
544987,Juan,Lopez,R,R,04,20,1990
448298,Osvaldo,Fernando,R,R,10,15,1980
488876,Brent,Fisher,L,L,8,06,1987
448293,Alfred,Joseph,R,R,7,25,1986
448291,P. J.,Hiser,R,R,8,18,1981
448290,K. C.,Herren,L,R,8,21,1985
448297,Matt,Yeatman,R,R,8,02,1982
448296,Edward,Lucas,R,R,5,21,1981
448295,Brian,Logan,L,L,4,26,1986
448294,Brendan,Lafferty,L,L,05,27,1986
502267,Kitt,Kopach,L,R,2,14,1985
454579,Nick,McIntyre,B,R,3,11,1981
458051,Christopher,Regan,L,R,1,24,1983
454573,Cole,Armstrong,L,R,8,24,1983
519258,Derek,Schlecker,R,R,01,07,1985
454571,Ryan,Fox,R,R,10,13,1980
454570,Scott,Schade,R,R,2,22,1982
591993,Angel,Sanchez,L,L,3,2,1993
454576,Jordan,Czarniecki,R,R,10,04,1980
217100,William,Bloomquist,R,R,11,27,1977
454574,Rick,Guarno,R,R,8,16,1982
571724,Jeffrey,Greene,R,R,04,22,1990
450269,Zach,McCormack,L,L,1,18,1982
441127,Allen,Davis,L,L,10,01,1975
571722,Cameron,Greathouse,L,L,07,29,1990
500871,Eduardo,Escobar,B,R,1,05,1989
450261,Thomas,Oldham,L,L,5,18,1982
450260,Kevin,Kouzmanoff,R,R,7,25,1981
450267,Devin,Perrin,R,R,5,14,1981
500872,Gregory,Infante,R,R,7,10,1987
450265,Jordan,Tata,R,R,9,20,1981
450264,Joshua,Muecke,L,L,1,09,1982
523648,Mark,Hamburger,R,R,02,05,1987
500873,Marco,Carrillo,R,R,4,03,1989
473229,Freddy,Smolarski,R,R,9,24,1984
473224,Joel,Pacheco,R,R,3,02,1982
469205,Angel,Rodriguez,R,R,7,10,1987
473227,Howar,Zuleta,R,R,1,8,1986
473220,Rene,Paredes,B,R,9,07,1984
473223,Yull,Silano,R,R,5,13,1986
119488,Terry,Mulholland,R,L,3,09,1963
545856,Eric,Suttle,R,R,07,17,1984
119482,Bill,Mueller,B,R,3,17,1971
544740,Nick,Schumacher,R,R,07,24,1985
542476,Joly,Fermin,R,R,02,18,1991
489104,Scott,McKnight,L,R,12,22,1984
593578,Luis,Baez,R,R,11,29,1989
466120,Ruben,Quinones,R,R,1,14,1980
436188,Juan,Lorenzo,B,R,11,10,1978
506555,Masumi,Kuwata,R,R,04,01,1968
593964,Daceilin,Cueva,R,R,6,22,1991
506882,Jeremy,Thorne,R,R,10,04,1985
491618,Ferrel,Gomez,R,R,10,17,1986
554244,Felipe,Burin,B,R,02,10,1992
500739,Humberto,Sosa,R,R,10,13,1985
500738,Ramon,Rodriguez,R,R,2,14,1988
500737,Alberto,Restrepo,R,R,6,08,1988
500736,Mario,Martinez,L,R,12,05,1987
500735,Alexis,Hernandez,R,R,9,29,1988
500734,Oscar,Castro,R,R,3,29,1989
500733,Hugo,Calderon,R,R,9,19,1987
500732,Yonathan,Gonzalez,R,R,10,13,1987
500731,Jose,Garcia,R,R,2,11,1988
500730,Roberto,Espinoza,R,R,3,08,1989
457640,Roberto,Mena,R,R,01,17,1985
492737,Robert,Almonte,R,R,5,10,1986
457642,Ryan,Morse,L,L,5,21,1983
457644,Kevin,Bulger,R,R,2,16,1983
457645,Connor,Falkenbach,R,R,2,22,1982
492736,Reyson,Beato,R,R,7,02,1984
593965,Alexander,Mercedes,R,R,3,20,1992
484132,Thomas,Melgarejo,L,L,1,10,1987
489083,David,Maroul,R,R,2,15,1983
506087,Terufumi,Mishima,R,R,10,05,1985
465680,Juan,Guzman,B,R,4,10,1982
506085,Takashi,Maruyama,L,L,06,28,1986
492734,Kelvin,Diaz,R,R,1,20,1987
506083,Shota,Kimura,R,R,05,24,1986
506082,Kazumasa,Kikuchi,R,R,06,27,1982
506081,Takuya,Kikou,L,L,09,21,1986
506080,Hisashi,Kawata,L,R,12,05,1979
489085,Oscar,Marrero,B,R,1,26,1987
506089,Issei,Nakamura,R,R,04,02,1982
506088,Makoto,Moriyama,L,L,08,11,1981
408226,Juan,Brito,R,R,11,07,1977
408227,Kit,Pellow,R,R,8,28,1973
408224,Aaron,Guiel,L,R,10,05,1972
543182,Andrew,Frezza,R,R,05,16,1986
408222,Dan,Conway,R,R,10,13,1979
408223,Mike,Tonis,R,R,2,09,1979
458939,Joshua,Terrell,R,R,9,3,1983
408221,Jason,Young,R,R,9,28,1979
458936,Danny,Vais,R,R,11,21,1984
455730,Jason,Waddell,R,L,6,11,1981
458934,Juan,Montero,R,R,10,05,1985
458933,Jose,Mateo,R,R,6,18,1983
458932,Larry,Williams,L,R,4,06,1985
435989,Luis,Arroyo,L,L,9,29,1973
458930,Ramon,Garcia,L,L,10,30,1984
446116,James,Burok,R,R,11,16,1982
516908,Antonio,Castillo,L,L,03,05,1988
449138,Shaun,Boyd,R,R,8,15,1981
570698,Ronny,Puello,R,R,10,23,1989
425785,Greg,Dobbs,L,R,7,02,1978
465047,Samuel,Medina,R,R,12,29,1985
597773,Dennys,Montero,R,R,11,20,1989
552988,Michinao,Yamamura,R,R,12,5,1978
316792,Joe,Rodriguez,L,L,12,18,1974
518688,Matthew,Foust,R,R,10,08,1984
518689,Brandon,Fowler,R,R,06,10,1989
470755,Manuel,Bernal,R,R,8,02,1976
518687,Christopher,Fournier,R,R,08,24,1984
518682,John,Flanagan,L,L,06,15,1988
518680,Clifford,Flagello,R,R,01,03,1985
518681,Stephen,Flake,R,R,11,13,1983
447719,James,Russ,R,R,10,24,1980
447718,Mario,Garza,L,R,5,26,1981
516932,Ronaldo,Juan,R,R,01,15,1990
516933,Nestor,Lastreto,L,L,09,28,1989
516930,Javier,Jimenez,R,R,07,28,1989
516931,Manuel,Jimenez,R,R,01,06,1987
447717,Ruben,Flores,R,R,5,19,1984
516937,Charlie,Rosario,R,R,07,23,1988
516934,Dennis,Neuman,R,R,10,18,1989
516935,Stolmy,Pimentel,R,R,02,01,1990
518403,Gary,Amato,R,R,02,05,1986
521728,Astin,Jacobo,R,R,12,15,1988
571749,Devin,Harris,R,R,04,23,1988
457836,Vito,Chiaravalloti,R,R,10,26,1980
136602,Odalis,Perez,L,L,6,11,1977
540636,Alejandro,Granados,L,L,12,01,1985
457835,Dustin,Glant,R,R,7,20,1981
474443,Ivan,De Jesus,R,R,5,01,1987
540988,Demetrio,Gutierrez,L,L,02,14,1990
474447,Michael,Durant,R,R,1,02,1987
488703,Jeffrey,Bianchi,R,R,10,05,1986
502047,Ryan,Morris,L,L,1,10,1988
572918,Bryant,Hernandez,R,R,03,05,1988
572919,Jose,Hernandez,L,R,03,19,1986
